--- Terminal on /dev/ttyACM0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -8.83
 | Error: 0.4 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.65 | Setpoint: 180.20 | Error: 0.45 | Output: -9.07
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.33
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.75 | Setpoint: 180.20 | Error: 0.55 | Output: -11.15
 | Error: 0.5 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -15.93
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.29
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -16.07
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.76 | Setpoint: 180.20 | Error: 0.56 | Output: -11.43
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -16.40
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.58
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.58
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -12.00
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.41
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.77
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.77 | Setpoint: 180.20 | Error: 0.57 | Output: -11.59
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -16.37
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.55
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.92
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -11.73
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -16.52
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.87
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.58 | Output: -7.09
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -16.52
 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.87
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.87
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.78 | Setpoint: 180.20 | Error: 0.59 | Output: -11.88
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -16.66
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.02
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.44
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -7.25
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -11.89
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -16.67
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -16.81
 | Error: 0.6 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -7.39
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.79 | Setpoint: 180.20 | Error: 0.59 | Output: -12.03
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -16.81
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.36
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.18
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -11.99
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.17
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.36
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.18
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.18
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.60
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.01
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.19
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.80 | Setpoint: 180.20 | Error: 0.60 | Output: -12.37
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -16.97
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.33
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.34
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.76
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -17.13
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -7.71
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.35
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -17.13
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.92
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.49
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.51
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -7.73
 | Error: 0.6 | TiltRate: 0.6 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.79
 | Error: 0.6 | TiltRate: 0.1 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.38
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.38
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -17.35
 | Error: 0.6 | TiltRate: 0.7 | MotorSpeed: -40Pitch: 180.82 | Setpoint: 180.20 | Error: 0.62 | Output: -12.53
 | Error: 0.6 | TiltRate: 0.0 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -7.75
 | Error: 0.6 | TiltRate: 0.8 | MotorSpeed: -40Pitch: 180.81 | Setpoint: 180.20 | Error: 0.61 | Output: -12.39
