--- Terminal on /dev/ttyACM0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 4.84
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: -1.41
 | MotorSpeed: -40Pitch: 179.93 | Setpoint: 180.22 | Error: -0.29 | Output: 9.45
 | MotorSpeed: 40Pitch: 179.92 | Setpoint: 180.22 | Error: -0.30 | Output: 8.36
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: -7.38
 | MotorSpeed: -40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: -1.60
 | MotorSpeed: -40Pitch: 179.96 | Setpoint: 180.22 | Error: -0.26 | Output: 5.67
 | MotorSpeed: 40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.23 | Output: -7.37
 | MotorSpeed: -40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: -5.57
 | MotorSpeed: -40Pitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 4.71
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: -0.97
 | Motors: STOPPEDPitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 2.71
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 2.09
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 1.08
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 2.48
 | MotorSpeed: 40Pitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 6.99
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: -0.43
 | Motors: STOPPEDPitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 4.32
 | MotorSpeed: 40Pitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 1.14
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.18 | Output: -4.12
 | MotorSpeed: -40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 5.54
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 0.33
 | Motors: STOPPEDPitch: 180.04 | Setpoint: 180.22 | Error: -0.18 | Output: -2.07
 | MotorSpeed: -40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 8.19
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 0.35
 | Motors: STOPPEDPitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 0.30
 | Motors: STOPPEDPitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 5.64
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 0.61
 | Motors: STOPPEDPitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 2.11
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 3.91
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.18 | Output: -1.92
 | MotorSpeed: -40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 3.22
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 3.28
 | MotorSpeed: 40Pitch: 180.04 | Setpoint: 180.22 | Error: -0.17 | Output: -3.70
 | MotorSpeed: -40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.19 | Output: 8.43
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 1.15
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 0.08
 | Motors: STOPPEDPitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 5.86
 | MotorSpeed: 40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 0.45
 | Motors: STOPPEDPitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: 1.95
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 5.48
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 0.52
 | Motors: STOPPEDPitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 4.91
 | MotorSpeed: 40Pitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 2.72
 | MotorSpeed: 40Pitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 2.91
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 5.47
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 2.56
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 2.92
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 1.84
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 2.81
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 1.61
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 4.57
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 1.56
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 2.09
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 1.60
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 3.98
 | MotorSpeed: 40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: 2.20
 | MotorSpeed: 40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.23 | Output: 4.88
 | MotorSpeed: 40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.22 | Output: 2.03
 | MotorSpeed: 40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.23 | Output: 5.10
 | MotorSpeed: 40Pitch: 179.98 | Setpoint: 180.22 | Error: -0.24 | Output: 3.74
 | MotorSpeed: 40Pitch: 179.98 | Setpoint: 180.22 | Error: -0.24 | Output: 3.62
 | MotorSpeed: 40Pitch: 179.98 | Setpoint: 180.22 | Error: -0.24 | Output: 3.67
 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: 5.14
 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: 2.80
 | MotorSpeed: 40Pitch: 179.96 | Setpoint: 180.22 | Error: -0.25 | Output: 4.99
 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: 2.02
 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: 2.70
 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: 3.41
 | MotorSpeed: 40Pitch: 179.96 | Setpoint: 180.22 | Error: -0.26 | Output: 5.03
 | MotorSpeed: 40Pitch: 179.96 | Setpoint: 180.22 | Error: -0.26 | Output: 4.27
 | MotorSpeed: 40Pitch: 179.96 | Setpoint: 180.22 | Error: -0.26 | Output: 3.60
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: 5.61
 | MotorSpeed: 40Pitch: 179.94 | Setpoint: 180.22 | Error: -0.27 | Output: 4.29
 | MotorSpeed: 40Pitch: 179.93 | Setpoint: 180.22 | Error: -0.29 | Output: 7.28
 | MotorSpeed: 40Pitch: 179.92 | Setpoint: 180.22 | Error: -0.30 | Output: 7.28
 | MotorSpeed: 40Pitch: 179.91 | Setpoint: 180.22 | Error: -0.30 | Output: 5.48
 | MotorSpeed: 40Pitch: 179.92 | Setpoint: 180.22 | Error: -0.30 | Output: 1.89
 | MotorSpeed: 40Pitch: 179.92 | Setpoint: 180.22 | Error: -0.29 | Output: 2.59
 | MotorSpeed: 40Pitch: 179.92 | Setpoint: 180.22 | Error: -0.30 | Output: 5.10
 | MotorSpeed: 40Pitch: 179.91 | Setpoint: 180.22 | Error: -0.31 | Output: 5.71
 | MotorSpeed: 40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 7.69
 | MotorSpeed: 40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 5.29
 | MotorSpeed: 40Pitch: 179.89 | Setpoint: 180.22 | Error: -0.33 | Output: 6.19
 | MotorSpeed: 40Pitch: 179.88 | Setpoint: 180.22 | Error: -0.34 | Output: 8.56
 | MotorSpeed: 40Pitch: 179.87 | Setpoint: 180.22 | Error: -0.35 | Output: 7.59
 | MotorSpeed: 40Pitch: 179.86 | Setpoint: 180.22 | Error: -0.36 | Output: 7.91
 | MotorSpeed: 40Pitch: 179.85 | Setpoint: 180.22 | Error: -0.37 | Output: 6.97
 | MotorSpeed: 40Pitch: 179.82 | Setpoint: 180.22 | Error: -0.40 | Output: 12.64
 | MotorSpeed: 40Pitch: 179.79 | Setpoint: 180.22 | Error: -0.43 | Output: 14.77
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.42 | Output: 3.68
 | MotorSpeed: 40Pitch: 179.81 | Setpoint: 180.22 | Error: -0.41 | Output: 3.37
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.42 | Output: 7.77
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.42 | Output: 4.57
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.42 | Output: 5.70
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.41 | Output: 4.34
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.41 | Output: 5.55
 | MotorSpeed: 40Pitch: 179.79 | Setpoint: 180.22 | Error: -0.43 | Output: 9.11
 | MotorSpeed: 40Pitch: 179.79 | Setpoint: 180.22 | Error: -0.43 | Output: 7.70
 | MotorSpeed: 40Pitch: 179.78 | Setpoint: 180.22 | Error: -0.44 | Output: 8.56
 | MotorSpeed: 40Pitch: 179.77 | Setpoint: 180.22 | Error: -0.45 | Output: 7.74
 | MotorSpeed: 40Pitch: 179.78 | Setpoint: 180.22 | Error: -0.44 | Output: 2.74
 | MotorSpeed: 40Pitch: 179.78 | Setpoint: 180.22 | Error: -0.44 | Output: 6.65
 | MotorSpeed: 40Pitch: 179.78 | Setpoint: 180.22 | Error: -0.44 | Output: 6.20
 | MotorSpeed: 40Pitch: 179.78 | Setpoint: 180.22 | Error: -0.44 | Output: 5.87
 | MotorSpeed: 40Pitch: 179.78 | Setpoint: 180.22 | Error: -0.44 | Output: 6.04
 | MotorSpeed: 40Pitch: 179.79 | Setpoint: 180.22 | Error: -0.43 | Output: 1.94
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.42 | Output: 3.09
 | MotorSpeed: 40Pitch: 179.80 | Setpoint: 180.22 | Error: -0.42 | Output: 4.69
 | MotorSpeed: 40Pitch: 179.81 | Setpoint: 180.22 | Error: -0.41 | Output: 2.41
 | MotorSpeed: 40Pitch: 179.81 | Setpoint: 180.22 | Error: -0.41 | Output: 4.67
 | MotorSpeed: 40Pitch: 179.82 | Setpoint: 180.22 | Error: -0.40 | Output: 2.53
 | MotorSpeed: 40Pitch: 179.84 | Setpoint: 180.22 | Error: -0.38 | Output: 0.14
 | Motors: STOPPEDPitch: 179.85 | Setpoint: 180.22 | Error: -0.37 | Output: 0.06
 | Motors: STOPPEDPitch: 179.86 | Setpoint: 180.22 | Error: -0.36 | Output: 3.81
 | MotorSpeed: 40Pitch: 179.85 | Setpoint: 180.22 | Error: -0.37 | Output: 6.89
 | MotorSpeed: 40Pitch: 179.84 | Setpoint: 180.22 | Error: -0.38 | Output: 6.94
 | MotorSpeed: 40Pitch: 179.84 | Setpoint: 180.22 | Error: -0.38 | Output: 4.78
 | MotorSpeed: 40Pitch: 179.89 | Setpoint: 180.22 | Error: -0.33 | Output: -8.69
 | MotorSpeed: -40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: -0.87
 | Motors: STOPPEDPitch: 179.89 | Setpoint: 180.22 | Error: -0.33 | Output: 9.09
 | MotorSpeed: 40Pitch: 179.88 | Setpoint: 180.22 | Error: -0.34 | Output: 5.68
 | MotorSpeed: 40Pitch: 179.89 | Setpoint: 180.22 | Error: -0.33 | Output: 1.20
 | MotorSpeed: 40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 0.38
 | Motors: STOPPEDPitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 5.34
 | MotorSpeed: 40Pitch: 179.89 | Setpoint: 180.22 | Error: -0.32 | Output: 5.15
 | MotorSpeed: 40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 2.02
 | MotorSpeed: 40Pitch: 179.91 | Setpoint: 180.22 | Error: -0.31 | Output: 2.54
 | MotorSpeed: 40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 6.90
 | MotorSpeed: 40Pitch: 179.89 | Setpoint: 180.22 | Error: -0.32 | Output: 5.01
 | MotorSpeed: 40Pitch: 179.89 | Setpoint: 180.22 | Error: -0.32 | Output: 4.03
 | MotorSpeed: 40Pitch: 179.91 | Setpoint: 180.22 | Error: -0.31 | Output: 0.38
 | Motors: STOPPEDPitch: 179.90 | Setpoint: 180.22 | Error: -0.32 | Output: 4.97
 | MotorSpeed: 40Pitch: 179.90 | Setpoint: 180.22 | Error: -0.31 | Output: 3.31
 | MotorSpeed: 40Pitch: 179.92 | Setpoint: 180.22 | Error: -0.30 | Output: -1.50
 | MotorSpeed: -40Pitch: 179.93 | Setpoint: 180.22 | Error: -0.29 | Output: 0.45
 | Motors: STOPPEDPitch: 179.94 | Setpoint: 180.22 | Error: -0.28 | Output: 1.88
 | MotorSpeed: 40Pitch: 179.94 | Setpoint: 180.22 | Error: -0.27 | Output: 1.48
 | MotorSpeed: 40Pitch: 179.94 | Setpoint: 180.22 | Error: -0.28 | Output: 4.66
 | MotorSpeed: 40Pitch: 179.94 | Setpoint: 180.22 | Error: -0.28 | Output: 4.90
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: 0.12
 | Motors: STOPPEDPitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: 2.55
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: 2.83
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.27 | Output: 3.53
 | MotorSpeed: 40Pitch: 179.95 | Setpoint: 180.22 | Error: -0.26 | Output: 1.62
 | MotorSpeed: 40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: -1.32
 | MotorSpeed: -40Pitch: 179.98 | Setpoint: 180.22 | Error: -0.23 | Output: -2.03
 | MotorSpeed: -40Pitch: 179.97 | Setpoint: 180.22 | Error: -0.25 | Output: 7.63
 | MotorSpeed: 40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.23 | Output: -2.57
 | MotorSpeed: -40Pitch: 180.00 | Setpoint: 180.22 | Error: -0.22 | Output: -1.08
 | MotorSpeed: -40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.22 | Output: 3.96
 | MotorSpeed: 40Pitch: 179.99 | Setpoint: 180.22 | Error: -0.23 | Output: 2.99
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: -5.49
 | MotorSpeed: -40Pitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: -1.26
 | MotorSpeed: -40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: 4.96
 | MotorSpeed: 40Pitch: 180.01 | Setpoint: 180.22 | Error: -0.21 | Output: 5.73
 | MotorSpeed: 40Pitch: 180.02 | Setpoint: 180.22 | Error: -0.20 | Output: -0.18
 | Motors: STOPPEDPitch: 180.03 | Setpoint: 180.22 | Error: -0.19 | Output: -1.13
 | MotorSpeed: -40Pitch: 180.04 | Setpoint: 180.22 | Error: -0.18 | Output: -0.32
 | Motors: STOPPEDPitch: 180.04 | Setpoint: 180.22 | Error: -0.18 | Output: 2.35
 | MotorSpeed: 40Pitch: 180.05 | Setpoint: 180.22 | Error: -0.17 | Output: -1.59
 | MotorSpeed: -40Pitch: 180.05 | Setpoint: 180.22 | Error: -0.17 | Output: 0.40
 | Motors: STOPPEDPitch: 180.05 | Setpoint: 180.22 | Error: -0.17 | Output: 0.94
 | Motors: STOPPEDPitch: 180.05 | Setpoint: 180.22 | Error: -0.17 | Output: 3.20
 | MotorSpeed: 40Pitch: 180.06 | Setpoint: 180.22 | Error: -0.16 | Output: -0.39
 | Motors: STOPPEDPitch: 180.06 | Setpoint: 180.22 | Error: -0.16 | Output: 0.02
 | Motors: STOPPEDPitch: 180.07 | Setpoint: 180.22 | Error: -0.15 | Output: -0.83
 | Motors: STOPPEDPitch: 180.07 | Setpoint: 180.22 | Error: -0.15 | Output: 1.83
 | MotorSpeed: 40Pitch: 180.07 | Setpoint: 180.22 | Error: -0.15 | Output: 0.72
 | Motors: STOPPEDPitch: 180.08 | Setpoint: 180.22 | Error: -0.14 | Output: -0.95
 | Motors: STOPPEDPitch: 180.08 | Setpoint: 180.22 | Error: -0.14 | Output: 0.95
 | Motors: STOPPEDPitch: 180.09 | Setpoint: 180.22 | Error: -0.13 | Output: -2.30
 | MotorSpeed: -40Pitch: 180.09 | Setpoint: 180.22 | Error: -0.13 | Output: 1.65
 | MotorSpeed: 40Pitch: 180.10 | Setpoint: 180.22 | Error: -0.12 | Output: -0.99
 | Motors: STOPPEDPitch: 180.09 | Setpoint: 180.22 | Error: -0.12 | Output: 1.68
 | MotorSpeed: 40Pitch: 180.10 | Setpoint: 180.22 | Error: -0.12 | Output: 0.32
 | Motors: STOPPEDPitch: 180.10 | Setpoint: 180.22 | Error: -0.12 | Output: 1.38
 | MotorSpeed: 40Pitch: 180.09 | Setpoint: 180.22 | Error: -0.12 | Output: 1.54
 | MotorSpeed: 40Pitch: 180.09 | Setpoint: 180.22 | Error: -0.12 | Output: 1.13
 | MotorSpeed: 40Pitch: 180.10 | Setpoint: 180.22 | Error: -0.12 | Output: -0.36
 | Motors: STOPPEDPitch: 180.10 | Setpoint: 180.22 | Error: -0.12 | Output: 1.20
 | MotorSpeed: 40Pitch: 180.10 | Setpoint: 180.22 | Error: -0.11 | Output: -0.81
 | Motors: STOPPEDPitch: 180.11 | Setpoint: 180.22 | Error: -0.11 | Output: -0.47
 | Motors: STOPPEDPitch: 180.11 | Setpoint: 180.22 | Error: -0.11 | Output: 0.82
 | Motors: STOPPEDPitch: 180.11 | Setpoint: 180.22 | Error: -0.11 | Output: 0.57
 | Motors: STOPPEDPitch: 180.11 | Setpoint: 180.22 | Error: -0.11 | Output: -0.10
 | Motors: STOPPEDPitch: 180.12 | Setpoint: 180.22 | Error: -0.10 | Output: -0.81
 | Motors: STOPPEDPitch: 180.13 | Setpoint: 180.22 | Error: -0.09 | Output: -1.68
 | MotorSpeed: -40Pitch: 180.14 | Setpoint: 180.22 | Error: -0.08 | Output: -2.20
 | MotorSpeed: -40Pitch: 180.14 | Setpoint: 180.22 | Error: -0.08 | Output: -0.60
 | Motors: STOPPEDPitch: 180.14 | Setpoint: 180.22 | Error: -0.07 | Output: -1.46
 | MotorSpeed: -40Pitch: 180.15 | Setpoint: 180.22 | Error: -0.07 | Output: 0.02
 | Motors: STOPPEDPitch: 180.16 | Setpoint: 180.22 | Error: -0.06 | Output: -2.64
 | MotorSpeed: -40Pitch: 180.16 | Setpoint: 180.22 | Error: -0.05 | Output: -2.51
 | MotorSpeed: -40Pitch: 180.17 | Setpoint: 180.22 | Error: -0.05 | Output: -0.36
 | Motors: STOPPEDPitch: 180.17 | Setpoint: 180.22 | Error: -0.05 | Output: -1.84
 | MotorSpeed: -40Pitch: 180.18 | Setpoint: 180.22 | Error: -0.04 | Output: -1.79
 | MotorSpeed: -40Pitch: 180.18 | Setpoint: 180.22 | Error: -0.04 | Output: 0.16
 | Motors: STOPPEDPitch: 180.18 | Setpoint: 180.22 | Error: -0.04 | Output: -0.56
 | Motors: STOPPEDPitch: 180.18 | Setpoint: 180.22 | Error: -0.04 | Output: -1.18
 | MotorSpeed: -40Pitch: 180.18 | Setpoint: 180.22 | Error: -0.03 | Output: -1.11
 | MotorSpeed: -40Pitch: 180.19 | Setpoint: 180.22 | Error: -0.03 | Output: -2.18
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.24
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -2.23
 | MotorSpeed: -40Pitch: 180.20 | Setpoint: 180.22 | Error: -0.02 | Output: -0.85
 | Motors: STOPPEDPitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -1.70
 | MotorSpeed: -40Pitch: 180.21 | Setpoint: 180.22 | Error: -0.01 | Output: -2.43
 | MotorSpeed: -40Pitch: 180.22 | Setpoint: 180.22 | Error: 0.00 | Output: -2.68
 | MotorSpeed: -40Pitch: 180.22 | Setpoint: 180.22 | Error: -0.00 | Output: 0.01
 | Motors: STOPPEDPitch: 180.22 | Setpoint: 180.22 | Error: -0.00 | Output: -1.11
 | MotorSpeed: -40Pitch: 180.22 | Setpoint: 180.22 | Error: 0.00 | Output: -2.36
 | MotorSpeed: -40Pitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -1.68
 | MotorSpeed: -40Pitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -2.74
 | MotorSpeed: -40Pitch: 180.23 | Setpoint: 180.22 | Error: 0.01 | Output: -1.01
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -2.51
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -3.02
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.03 | Output: -1.41
 | MotorSpeed: -40Pitch: 180.24 | Setpoint: 180.22 | Error: 0.02 | Output: -0.81
 | Motors: STOPPEDPitch: 180.25 | Setpoint: 180.22 | Error: 0.04 | Output: -4.58
 | MotorSpeed: -40Pitch: 180.26 | Setpoint: 180.22 | Error: 0.04 | Output: -3.12
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -3.06
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -3.92
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.05 | Output: -1.71
 | MotorSpeed: -40Pitch: 180.27 | Setpoint: 180.22 | Error: 0.06 | Output: -1.63
 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -3.15
 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.06 | Output: -2.83
 | MotorSpeed: -40Pitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -3.14
 | MotorSpeed: -40Pitch: 180.28 | Setpoint: 180.22 | Error: 0.07 | Output: -0.98
 | Motors: STOPPEDPitch: 180.29 | Setpoint: 180.22 | Error: 0.07 | Output: -3.37
 | MotorSpeed: -40Pitch: 180.30 | Setpoint: 180.22 | Error: 0.08 | Output: -5.20
 | MotorSpeed: -40Pitch: 180.31 | Setpoint: 180.22 | Error: 0.09 | Output: -5.21
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -4.17
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -4.03
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.26
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: 0.02
 | Motors: STOPPEDPitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -3.02
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.37
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -5.70
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: 0.45
 | Motors: STOPPEDPitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.31
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -1.53
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.73
 | MotorSpeed: -40Pitch: 180.32 | Setpoint: 180.22 | Error: 0.10 | Output: -2.41
 | MotorSpeed: -40Pitch: 180.33 | Setpoint: 180.22 | Error: 0.11 | Output: -5.42
 | MotorSpeed: -40Pitch: 180.34 | Setpoint: 180.22 | Error: 0.12 | Output: -5.76
 | MotorSpeed: -40Pitch: 180.34 | Setpoint: 180.22 | Error: 0.12 | Output: -4.22
 | MotorSpeed: -40Pitch: 180.35 | Setpoint: 180.22 | Error: 0.13 | Output: -4.73
 | MotorSpeed: -40Pitch: 180.36 | Setpoint: 180.22 | Error: 0.14 | Output: -4.41
 | MotorSpeed: -40Pitch: 180.36 | Setpoint: 180.22 | Error: 0.14 | Output: -4.68
 | MotorSpeed: -40Pitch: 180.37 | Setpoint: 180.22 | Error: 0.15 | Output: -4.82
 | MotorSpeed: -40Pitch: 180.38 | Setpoint: 180.22 | Error: 0.16 | Output: -5.43
 | MotorSpeed: -40Pitch: 180.38 | Setpoint: 180.22 | Error: 0.16 | Output: -3.95
 | MotorSpeed: -40Pitch: 180.38 | Setpoint: 180.22 | Error: 0.17 | Output: -5.21
 | MotorSpeed: -40Pitch: 180.40 | Setpoint: 180.22 | Error: 0.18 | Output: -7.26
 | MotorSpeed: -40Pitch: 180.41 | Setpoint: 180.22 | Error: 0.19 | Output: -7.34
 | MotorSpeed: -40Pitch: 180.43 | Setpoint: 180.22 | Error: 0.21 | Output: -8.62
 | MotorSpeed: -40Pitch: 180.44 | Setpoint: 180.22 | Error: 0.22 | Output: -7.62
 | MotorSpeed: -40Pitch: 180.44 | Setpoint: 180.22 | Error: 0.22 | Output: -5.55
 | MotorSpeed: -40Pitch: 180.44 | Setpoint: 180.22 | Error: 0.22 | Output: -3.16
 | MotorSpeed: -40Pitch: 180.45 | Setpoint: 180.22 | Error: 0.23 | Output: -7.04
 | MotorSpeed: -40Pitch: 180.46 | Setpoint: 180.22 | Error: 0.24 | Output: -6.18
 | MotorSpeed: -40Pitch: 180.47 | Setpoint: 180.22 | Error: 0.25 | Output: -8.54
 | MotorSpeed: -40Pitch: 180.49 | Setpoint: 180.22 | Error: 0.27 | Output: -11.15
 | MotorSpeed: -40Pitch: 180.52 | Setpoint: 180.22 | Error: 0.30 | Output: -14.93
 | MotorSpeed: -40Pitch: 180.58 | Setpoint: 180.22 | Error: 0.36 | Output: -24.75
 | MotorSpeed: -40Pitch: 180.62 | Setpoint: 180.22 | Error: 0.40 | Output: -16.96
 | MotorSpeed: -40Pitch: 180.61 | Setpoint: 180.22 | Error: 0.39 | Output: -3.05
